error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI,model
,mbpp,test,198,passed,8.631436667201342e-05,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,199,passed,2.8797266653176243e-05,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,82.51037454950637,codeLLama_0_shot
,mbpp,test,200,passed,2.4508999999757937e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,3.158274287314805,0.0084220647661728,74.66308527157166,codeLLama_0_shot
,mbpp,test,201,passed,3.1215466666859966e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,80.9864529102317,codeLLama_0_shot
,mbpp,test,202,passed,8.166399999964824e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,203,passed,2.923479999784225e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,78.39554672677042,codeLLama_0_shot
,mbpp,test,204,passed,0.0001129872333333,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,205,passed,0.0001118608666667,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,206,passed,2.8566099990712247e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,75.15517382051522,codeLLama_0_shot
,mbpp,test,207,passed,2.6703333332989132e-05,True,True,7.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,3.158274287314805,0.0084220647661728,72.93582841773419,codeLLama_0_shot
,mbpp,test,208,passed,8.298406666729837e-05,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,4.0,8.0,10.0,12.0,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,5.905649946466422,0.0132877123795494,67.43895401517055,codeLLama_0_shot
,mbpp,test,209,passed,3.8028299999999976e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,210,passed,4.475433330905313e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,5.0,8.0,8.0,16.36452797660028,24.0,1.5,36.0,2.0,0.008,74.68492742734401,codeLLama_0_shot
,mbpp,test,211,passed,4.562773333229113e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,212,passed,6.121240000000287e-05,True,True,19.0,18.0,18.0,0.0,0.0,1.0,0.0,4.0,10.0,28.0,24.0,46.0,38.0,70.0,167.82521876648653,367.35492594105096,8.214285714285714,3017.5583202300613,167.64212890167008,0.1224516419803503,53.44623942628879,codeLLama_0_shot
,mbpp,test,213,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,3.158274287314805,0.0084220647661728,74.66308527157166,codeLLama_0_shot
,mbpp,test,214,passed,4.98120333342437e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,11.0,8.0,16.0,17.0,24.0,53.563522809337215,98.09910819000817,4.363636363636363,428.06883573821744,23.781601985456525,0.0326997027300027,63.702359333236046,codeLLama_0_shot
,mbpp,test,215,failed: ,,False,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,72.43195764141169,codeLLama_0_shot
,mbpp,test,216,passed,3.49975000062841e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,217,passed,3.607040000000635e-05,True,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,8.0,16.0,17.0,24.0,54.62919048309069,98.09910819000817,3.3333333333333335,326.99702730002724,18.16650151666818,0.0326997027300027,72.78651714397365,codeLLama_0_shot
,mbpp,test,218,failed: name 'random' is not defined,,False,True,8.0,5.0,5.0,3.0,0.0,0.0,3.0,5.0,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,3.158274287314805,0.0084220647661728,100.0,codeLLama_0_shot
,mbpp,test,219,passed,3.2036033333800634e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,220,passed,9.065336666746286e-05,True,True,13.0,13.0,13.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,20.0,40.0,26.0,60.0,106.10749561002054,282.02638308846554,3.636363636363636,1025.5504839580565,56.975026886558695,0.0940087943628218,57.87100419083879,codeLLama_0_shot
,mbpp,test,221,passed,9.917433333332208e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,222,passed,3.634310000014314e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,6.0,7.0,9.0,15.509775004326936,25.26619429851844,0.5,12.63309714925922,0.701838730514401,0.0084220647661728,79.6369888417524,codeLLama_0_shot
,mbpp,test,223,passed,2.4855433332504616e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,224,passed,2.660099999995206e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,8.0,16.0,16.0,24.0,48.18080946738404,96.0,6.222222222222222,597.3333333333334,33.18518518518519,0.032,63.90263795196708,codeLLama_0_shot
,mbpp,test,225,passed,2.9794400082513068e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,17.0,33.0,24.0,50.0,90.56842503028857,229.24812503605784,5.5,1260.8646876983182,70.04803820546212,0.0764160416786859,67.95679542105411,codeLLama_0_shot
,mbpp,test,226,passed,0.0001574147666663,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,227,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,228,passed,6.443280000022848e-05,True,True,13.0,13.0,13.0,0.0,0.0,0.0,0.0,8.0,7.0,13.0,14.0,28.0,20.0,42.0,67.75720079023742,181.52097998526924,7.538461538461538,1368.3889260427989,76.02160700237772,0.060506993328423,58.80742103223812,codeLLama_0_shot
,mbpp,test,229,passed,9.15490000011232e-05,True,True,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,84.62436608827255,codeLLama_0_shot
,mbpp,test,230,passed,0.0002846090666669,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,231,passed,1.9450499998659627e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,232,passed,0.0001186902333301,True,True,6.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,233,passed,2.5161333329985303e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,6.0,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.0046438561897747,78.7218789164598,codeLLama_0_shot
,mbpp,test,234,passed,0.000230812533338,True,True,15.0,17.0,15.0,0.0,0.0,0.0,0.0,10.0,6.0,26.0,21.0,34.0,32.0,55.0,137.72120767599534,275.0,3.923076923076923,1078.8461538461538,59.93589743589743,0.0916666666666666,54.733762642352694,codeLLama_0_shot
,mbpp,test,235,failed: ,,False,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,8.0,16.0,15.0,24.0,44.039100017307746,93.76537429460444,5.333333333333333,500.08199623789034,27.78233312432724,0.0312551247648681,67.35328551878521,codeLLama_0_shot
,mbpp,test,236,passed,0.0003476412666638,True,True,15.0,15.0,15.0,0.0,0.0,0.0,0.0,8.0,5.0,16.0,16.0,32.0,21.0,48.0,75.60964047443682,210.83123629338053,5.0,1054.1561814669026,58.56423230371681,0.0702770787644601,56.996541063044795,codeLLama_0_shot
,mbpp,test,237,passed,3.2764366665105626e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,8.0,9.0,12.0,19.60964047443681,38.03910001730775,3.2,121.72512005538482,6.762506669743601,0.0126797000057692,73.4188947427642,codeLLama_0_shot
,mbpp,test,238,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,239,passed,7.650086666709892e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,240,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,241,failed: ,,False,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,242,passed,4.3593566670097064e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,243,passed,3.7902066666598935e-05,True,True,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,244,passed,0.0001530424333331,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,245,failed: ,,False,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,6.0,5.0,9.0,7.0,14.0,14.0,21.0,40.13896548741762,79.95445336320968,3.888888888888889,310.93398530137097,17.27411029452061,0.0266514844544032,63.15235055838459,codeLLama_0_shot
,mbpp,test,246,passed,3.623603333267056e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,247,passed,5.6554733335663815e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.69319837885878,codeLLama_0_shot
,mbpp,test,248,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,249,passed,2.683593333282867e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,5.0,10.0,10.0,15.0,23.509775004326936,49.82892142331044,3.3333333333333335,166.09640474436813,9.227578041353786,0.0166096404744368,72.5978999242819,codeLLama_0_shot
,mbpp,test,250,passed,8.109043333333806e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,251,passed,9.335080000028027e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,252,passed,0.0001069058333333,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,253,passed,2.4480999998862297e-05,True,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,6.0,12.0,13.0,18.0,35.60964047443681,66.60791492653966,3.75,249.77968097452373,13.876648943029096,0.0222026383088465,67.12816682807706,codeLLama_0_shot
,mbpp,test,254,passed,0.0001369725333347,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,255,passed,2.4477333333076483e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,4.0,6.0,4.754887502163469,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004,85.74239830177268,codeLLama_0_shot
,mbpp,test,256,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.0132877123795494,82.0916170723493,codeLLama_0_shot
,mbpp,test,257,passed,2.5339533332650415e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.0126797000057692,82.2340467055486,codeLLama_0_shot
,mbpp,test,258,passed,2.4795566666095208e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,259,passed,6.313846666709348e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0051699250014423,84.69319837885878,codeLLama_0_shot
,mbpp,test,260,passed,3.0273366670977943e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,8.0,16.0,11.0,24.0,30.529325012980813,83.02635884729514,1.7777777777777777,147.60241572852468,8.200134207140259,0.0276754529490983,79.59145811631096,codeLLama_0_shot
,mbpp,test,261,passed,9.34040000023136e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,91.05652066433753,codeLLama_0_shot
,mbpp,test,262,passed,7.006329999891629e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,263,passed,2.654766666646917e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,5.0,6.0,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.0046438561897747,81.44728802389771,codeLLama_0_shot
,mbpp,test,264,passed,5.029176666842735e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,11.0,18.0,19.0,29.0,62.67103446305711,123.18989788986396,5.25,646.7469639217859,35.93038688454366,0.0410632992966213,63.009789960834695,codeLLama_0_shot
,mbpp,test,265,passed,3.312156666955464e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,6.0,6.0,9.0,11.60964047443681,23.264662506490403,0.6,13.95879750389424,0.7754887502163467,0.0077548875021634,83.72921091560589,codeLLama_0_shot
,mbpp,test,266,passed,8.683023333332744e-05,True,True,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.44724042799471,codeLLama_0_shot
,mbpp,test,267,passed,5.78228999984276e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,268,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,6.0,12.0,14.0,18.0,41.219280948873624,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.0228441295323456,80.44387256386077,codeLLama_0_shot
,mbpp,test,269,passed,7.29401000000962e-05,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.60783978179059,codeLLama_0_shot
,mbpp,test,270,passed,4.234626666933157e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.5574946685516,codeLLama_0_shot
,mbpp,test,271,passed,6.15807333322967e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,272,passed,3.309856666741477e-05,True,True,11.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,10.0,11.0,15.0,27.11941547876375,51.89147427955947,4.166666666666667,216.21447616483113,12.011915342490616,0.0172971580931864,64.60145798637839,codeLLama_0_shot
,mbpp,test,273,passed,5.586089998056802e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,88.42299174457497,codeLLama_0_shot
,mbpp,test,274,passed,3.3109099999991304e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,275,passed,5.1569233331368496e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,6.0,11.0,13.0,17.0,35.60964047443681,62.907475208398566,3.4375,216.24444602887007,12.013580334937226,0.0209691584027995,65.05348742496452,codeLLama_0_shot
,mbpp,test,276,failed: ,,False,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,6.0,12.0,12.0,18.0,33.28421251514428,64.52932501298082,2.0,129.05865002596164,7.169925001442313,0.0215097750043269,80.62689641014298,codeLLama_0_shot
,mbpp,test,277,passed,5.397376665617533e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.0095097750043269,82.83986353405693,codeLLama_0_shot
,mbpp,test,278,passed,2.59511333333388e-05,True,True,14.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,11.0,22.0,17.0,33.0,53.563522809337215,134.8862737612612,6.0,809.3176425675672,44.962091253753734,0.0449620912537537,59.68083323085007,codeLLama_0_shot
,mbpp,test,279,passed,7.304893332123659e-05,True,True,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,280,passed,3.1082533333422664e-05,True,True,9.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,10.0,20.0,17.0,30.0,56.105716335834195,122.6238852375102,3.076923076923077,377.30426226926215,20.961347903847894,0.0408746284125033,64.29095224950674,codeLLama_0_shot
,mbpp,test,281,passed,3.426656670247515e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,84.71624627594792,codeLLama_0_shot
,mbpp,test,282,passed,3.271019998768073e-05,True,True,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,283,passed,5.221873333333497e-05,True,True,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,284,failed: ,,False,True,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,2.7,0.009,72.599499938762,codeLLama_0_shot
,mbpp,test,285,passed,5.181410000005826e-05,True,True,7.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.0084220647661728,71.2064477082596,codeLLama_0_shot
,mbpp,test,286,passed,0.0001730689,True,True,17.0,17.0,17.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.0555555555555555,0.0006666666666666,70.24419794583484,codeLLama_0_shot
,mbpp,test,287,passed,0.0001774109666636,True,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,79.47333685781399,codeLLama_0_shot
,mbpp,test,288,passed,0.0001080921999952,True,True,7.0,7.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,76.55471099040834,codeLLama_0_shot
,mbpp,test,289,failed: ,,False,True,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.0046438561897747,76.47338445371699,codeLLama_0_shot
,mbpp,test,290,failed: ,,False,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.72183132055679,codeLLama_0_shot
,mbpp,test,291,failed: ,,False,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,10.0,9.0,15.0,19.60964047443681,47.548875021634686,6.25,297.1804688852168,16.51002604917871,0.0158496250072115,68.15316067222922,codeLLama_0_shot
,mbpp,test,292,passed,4.4782400000002257e-05,True,True,9.0,8.0,8.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,4.0,7.0,9.0,11.0,20.264662506490406,34.86917501586544,1.75,61.021056277764515,3.3900586820980285,0.0116230583386218,69.09632185771457,codeLLama_0_shot
,mbpp,test,293,passed,8.337193332863535e-05,True,True,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,8.0,14.0,13.0,22.0,35.161259458730164,81.40967379910403,6.0,488.45804279462413,27.136557933034673,0.0271365579330346,64.13494276509846,codeLLama_0_shot
,mbpp,test,294,passed,5.2675000006274786e-05,True,True,7.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,295,failed: ,,False,True,8.0,8.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,6.0,12.0,10.0,18.0,24.406371956566694,59.794705707972525,2.5714285714285716,153.75781467764364,8.542100815424646,0.0199315685693241,67.18729706515357,codeLLama_0_shot
,mbpp,test,296,passed,8.689243333333725e-05,True,True,6.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,codeLLama_0_shot
,mbpp,test,297,passed,0.000108004433333,True,True,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211,81.72183132055679,codeLLama_0_shot
